Epi_date_V3,Year,Cases,7-Day Average,Cumulative Cases,AsOf
06/22/2024,2024,4.0,7.0,33359.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/23/2024,2024,6.0,6.857142925262450,33365.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/24/2024,2024,8.0,6.857142925262450,33373.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/25/2024,2024,4.0,6.285714149475100,33377.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/26/2024,2024,7.0,6.714285850524900,33384.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/27/2024,2024,9.0,6.714285850524900,33393.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/28/2024,2024,6.0,6.285714149475100,33399.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/29/2024,2024,4.0,6.285714149475100,33403.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
06/30/2024,2024,5.0,6.142857074737550,33408.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/01/2024,2024,10.0,6.4285712242126500,33418.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/02/2024,2024,7.0,6.857142925262450,33425.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/03/2024,2024,10.0,7.285714149475100,33435.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/04/2024,2024,5.0,6.714285850524900,33440.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/05/2024,2024,8.0,7.0,33448.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/06/2024,2024,6.0,7.285714149475100,33454.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/07/2024,2024,9.0,7.857142925262450,33463.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/08/2024,2024,5.0,7.142857074737550,33468.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/09/2024,2024,6.0,7.0,33474.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/10/2024,2024,10.0,7.0,33484.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/11/2024,2024,8.0,7.4285712242126500,33492.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/12/2024,2024,9.0,7.5714287757873500,33501.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/13/2024,2024,5.0,7.4285712242126500,33506.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/14/2024,2024,8.0,7.285714149475100,33514.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/15/2024,2024,20.0,9.428571701049810,33534.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/16/2024,2024,6.0,9.428571701049810,33540.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/17/2024,2024,9.0,9.285714149475100,33549.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/18/2024,2024,11.0,9.714285850524900,33560.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/19/2024,2024,4.0,9.0,33564.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/20/2024,2024,6.0,9.142857551574710,33570.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/21/2024,2024,5.0,8.714285850524900,33575.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/22/2024,2024,6.0,6.714285850524900,33581.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/23/2024,2024,5.0,6.5714287757873500,33586.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/24/2024,2024,6.0,6.142857074737550,33592.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/25/2024,2024,8.0,5.714285850524900,33600.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/26/2024,2024,6.0,6.0,33606.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/27/2024,2024,3.0,5.5714287757873500,33609.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/28/2024,2024,7.0,5.857142925262450,33616.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/29/2024,2024,7.0,6.0,33623.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/30/2024,2024,8.0,6.4285712242126500,33631.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
07/31/2024,2024,5.0,6.285714149475100,33636.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/01/2024,2024,13.0,7.0,33649.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/02/2024,2024,6.0,7.0,33655.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/03/2024,2024,4.0,7.142857074737550,33659.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/04/2024,2024,6.0,7.0,33665.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/05/2024,2024,8.0,7.142857074737550,33673.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/06/2024,2024,6.0,6.857142925262450,33679.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/07/2024,2024,9.0,7.4285712242126500,33688.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/08/2024,2024,5.0,6.285714149475100,33693.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/09/2024,2024,7.0,6.4285712242126500,33700.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/10/2024,2024,9.0,7.142857074737550,33709.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/11/2024,2024,7.0,7.285714149475100,33716.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/12/2024,2024,14.0,8.142857551574710,33730.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/13/2024,2024,7.0,8.285714149475100,33737.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/14/2024,2024,12.0,8.714285850524900,33749.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/15/2024,2024,7.0,9.0,33756.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/16/2024,2024,10.0,9.428571701049810,33766.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/17/2024,2024,8.0,9.285714149475100,33774.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/18/2024,2024,9.0,9.571428298950200,33783.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/19/2024,2024,11.0,9.142857551574710,33794.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/20/2024,2024,7.0,9.142857551574710,33801.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/21/2024,2024,7.0,8.428571701049810,33808.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/22/2024,2024,9.0,8.714285850524900,33817.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/23/2024,2024,5.0,8.0,33822.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/24/2024,2024,14.0,8.857142448425290,33836.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/25/2024,2024,6.0,8.428571701049810,33842.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/26/2024,2024,9.0,8.142857551574710,33851.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/27/2024,2024,9.0,8.428571701049810,33860.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/28/2024,2024,5.0,8.142857551574710,33865.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/29/2024,2024,9.0,8.142857551574710,33874.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/30/2024,2024,11.0,9.0,33885.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
08/31/2024,2024,6.0,7.857142925262450,33891.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/01/2024,2024,7.0,8.0,33898.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/02/2024,2024,8.0,7.857142925262450,33906.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/03/2024,2024,6.0,7.4285712242126500,33912.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/04/2024,2024,10.0,8.142857551574710,33922.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/05/2024,2024,14.0,8.857142448425290,33936.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/06/2024,2024,8.0,8.428571701049810,33944.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/07/2024,2024,9.0,8.857142448425290,33953.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/08/2024,2024,9.0,9.142857551574710,33962.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/09/2024,2024,17.0,10.428571701049800,33979.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/10/2024,2024,9.0,10.857142448425300,33988.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/11/2024,2024,8.0,10.571428298950200,33996.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/12/2024,2024,7.0,9.571428298950200,34003.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/13/2024,2024,5.0,9.142857551574710,34008.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/14/2024,2024,9.0,9.142857551574710,34017.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/15/2024,2024,0.0,7.857142925262450,34017.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/16/2024,2024,4.0,6.0,34021.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/17/2024,2024,11.0,6.285714149475100,34032.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/18/2024,2024,9.0,6.4285712242126500,34041.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/19/2024,2024,6.0,6.285714149475100,34047.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/20/2024,2024,8.0,6.714285850524900,34055.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/21/2024,2024,3.0,5.857142925262450,34058.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/22/2024,2024,6.0,6.714285850524900,34064.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/23/2024,2024,8.0,7.285714149475100,34072.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/24/2024,2024,6.0,6.5714287757873500,34078.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/25/2024,2024,5.0,6.0,34083.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/26/2024,2024,10.0,6.5714287757873500,34093.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/27/2024,2024,7.0,6.4285712242126500,34100.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/28/2024,2024,5.0,6.714285850524900,34105.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/29/2024,2024,5.0,6.5714287757873500,34110.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
09/30/2024,2024,4.0,6.0,34114.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/01/2024,2024,9.0,6.4285712242126500,34123.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/02/2024,2024,5.0,6.4285712242126500,34128.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/03/2024,2024,7.0,6.0,34135.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/04/2024,2024,4.0,5.5714287757873500,34139.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/05/2024,2024,3.0,5.285714149475100,34142.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/06/2024,2024,1.0,4.714285850524900,34143.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/07/2024,2024,5.0,4.857142925262450,34148.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/08/2024,2024,3.0,4.0,34151.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/09/2024,2024,3.0,3.7142856121063200,34154.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/10/2024,2024,5.0,3.4285714626312300,34159.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/11/2024,2024,4.0,3.4285714626312300,34163.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/12/2024,2024,3.0,3.4285714626312300,34166.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/13/2024,2024,1.0,3.4285714626312300,34167.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/14/2024,2024,0.0,2.7142856121063200,34167.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/15/2024,2024,1.0,2.4285714626312300,34168.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/16/2024,2024,2.0,2.2857143878936800,34170.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/17/2024,2024,0.0,1.5714285373687700,34170.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/18/2024,2024,2.0,1.2857142686843900,34172.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/19/2024,2024,2.0,1.1428571939468400,34174.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/20/2024,2024,1.0,1.1428571939468400,34175.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/21/2024,2024,3.0,1.5714285373687700,34178.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/22/2024,2024,2.0,1.7142857313156100,34180.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/23/2024,2024,0.0,1.4285714626312300,34180.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/24/2024,2024,2.0,1.7142857313156100,34182.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/25/2024,2024,2.0,1.7142857313156100,34184.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/26/2024,2024,0.0,1.4285714626312300,34184.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/27/2024,2024,0.0,1.2857142686843900,34184.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/28/2024,2024,0.0,0.8571428656578060,34184.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/29/2024,2024,1.0,0.7142857313156130,34185.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/30/2024,2024,0.0,0.7142857313156130,34185.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
10/31/2024,2024,1.0,0.5714285969734190,34186.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
11/01/2024,2024,1.0,0.4285714328289030,34187.0,Data as Reported to CDC as of 01 Nov 2024 2:00 PM EDT
